Site_Chr	Peak Id	Site_Pos	Mapped_Chr	Mapped_Pos	0	10	20	30	40	50	60	90	120	150	Val_init	Val_fit	SSR	BGD	Residency in Minutes	0	10	20	30	40	50	60	90	120	150
chrX	Peak099	651440	chrX	651580	-1.688307	-2.186367	-2.052452	-1.390783	-1.577224	-1.253768	-0.897087	-0.72286	-1.001588	-0.46493	2.00E-03	1.78E-04	1.10E-01	4.47E-01	93.4913561631746	-1.795325	-1.795325	-1.795325	-1.796121	-1.775716	-1.709095	-1.600596	-1.186496	-0.774121	-0.409863
chrVIII	Peak480	36265	chrVIII	35947	-1.1743	-1.509016	-1.36575	-0.956753	-1.092869	-0.784235	-0.544942	-0.282419	-0.659407	-0.488227	1.00E-03	1.80E-04	1.69E-01	5.96E-01	92.814419054132	-1.236421	-1.236421	-1.236421	-1.236907	-1.224411	-1.183253	-1.115066	-0.842869	-0.55646	-0.294838
chrXIV	Peak066	444620	chrXIV	444729	-1.443728	-1.788781	-1.873138	-1.088939	-1.345147	-1.111509	-0.873892	-0.665968	-0.768837	-0.443676	2.00E-03	1.78E-04	8.20E-02	5.19E-01	93.8895727179435	-1.514451	-1.514451	-1.514451	-1.515075	-1.499052	-1.446457	-1.359932	-1.021011	-0.672746	-0.359191
chrXII	Peak072	897873	chrXII	897733	-1.697184	-2.028816	-1.811534	-1.173234	-1.427244	-1.065014	-0.832808	-0.625256	-0.889854	-0.476838	1.00E-03	1.78E-04	1.24E-01	4.85E-01	93.892111579132	-1.641876	-1.641876	-1.641876	-1.642574	-1.624684	-1.56609	-1.470097	-1.098165	-0.721039	-0.384262
chrII	Peak569	697627	chrII	697524	-0.212578	-0.218646	-0.439101	-0.165505	-0.231748	-0.249868	-0.175476	-0.271103	-0.117715	-0.036694	4.00E-03	1.78E-04	1.87E-02	9.12E-01	93.7138264629853	-0.255161	-0.255161	-0.255161	-0.255249	-0.252967	-0.245393	-0.232662	-0.179735	-0.120957	-0.065261
chrIV	Peak608	417080	chrIV	416721	-0.087766	-0.215359	-0.299248	-0.276092	-0.2694	-0.250124	-0.121675	-0.211351	-0.062113	-0.070196	2.00E-03	1.77E-04	1.59E-02	9.25E-01	94.2124713570534	-0.217251	-0.217251	-0.217251	-0.217326	-0.215396	-0.208987	-0.198211	-0.153359	-0.103468	-0.056125
chrXIV	Peak681	733939	chrXIV	734120	-0.24483	-0.350066	-0.604751	-0.06472	-0.286655	-0.212107	-0.124396	-0.155732	-0.181591	-0.10194	5.00E-04	1.78E-04	5.90E-02	8.95E-01	93.8508720904587	-0.303036	-0.303036	-0.303036	-0.303141	-0.300429	-0.291429	-0.276302	-0.213449	-0.143697	-0.077629
chrXIII	Peak070	224188	chrXIII	225050	-1.807191	-2.414687	-2.214544	-1.681897	-1.612855	-1.191088	-1.01612	-0.616715	-0.932143	-0.650684	1.00E-03	1.76E-04	1.56E-01	4.00E-01	94.6009712114108	-1.999395	-1.999395	-1.999395	-2.000322	-1.976588	-1.899392	-1.774617	-1.307326	-0.852086	-0.454902
chrXV	Peak094	79940	chrXV	80055	-1.857053	-2.515337	-2.137178	-1.410163	-1.588568	-1.209027	-0.843546	-0.842976	-1.094737	-0.476277	2.00E-03	1.76E-04	1.42E-01	4.17E-01	94.5683352682015	-1.923386	-1.923386	-1.923386	-1.924259	-1.901894	-1.829026	-1.710862	-1.264768	-0.826148	-0.441435
chrIV	Peak192	491143	chrIV	491046	-1.886559	-1.953677	-2.191176	-1.42954	-1.731164	-1.165898	-0.968598	-0.657251	-0.991052	-0.530257	1.00E-03	1.75E-04	1.20E-01	4.37E-01	95.1031031762154	-1.838008	-1.838008	-1.838008	-1.838819	-1.818042	-1.750203	-1.639763	-1.21877	-0.800108	-0.430399
chrVII	Peak222	438744	chrVII	438487	-1.963018	-2.49792	-2.137386	-1.577062	-1.801453	-1.222581	-1.047312	-0.769884	-1.04721	-0.551207	2.00E-03	1.75E-04	1.18E-01	3.99E-01	95.1346974126787	-2.005814	-2.005814	-2.005814	-2.006741	-1.983017	-1.90584	-1.781075	-1.313666	-0.858132	-0.460539
chrIX	Peak251	257529	chrIX	257334	-1.820524	-2.327397	-2.269151	-1.490976	-1.587761	-1.352512	-1.017207	-0.851494	-0.97901	-0.520986	2.00E-03	1.76E-04	9.39E-02	4.14E-01	94.9161937467313	-1.935689	-1.935689	-1.935689	-1.936568	-1.914064	-1.840749	-1.721888	-1.273442	-0.832824	-0.446479
chrII	Peak029	593050	chrII	592931	-2.00515	-2.632114	-2.20776	-1.559906	-1.727808	-1.349901	-0.976372	-0.84722	-1.06351	-0.553158	2.00E-03	1.74E-04	1.20E-01	3.89E-01	95.6701415975498	-2.049815	-2.049815	-2.049815	-2.050769	-2.026353	-1.946983	-1.818866	-1.340713	-0.876713	-0.472663
chrIV	Peak158	579224	chrIV	579172	-1.943832	-2.080347	-2.024962	-1.25945	-1.532479	-1.183946	-0.885765	-0.532489	-0.942526	-0.590231	1.00E-03	1.73E-04	1.61E-01	4.50E-01	96.3607809308953	-1.786127	-1.786127	-1.786127	-1.786894	-1.767225	-1.702889	-1.597842	-1.194462	-0.789792	-0.430436
chrXIII	Peak183	146114	chrXIII	146329	-2.066671	-2.5784	-2.230254	-1.590592	-1.629375	-1.234655	-0.929261	-0.703188	-1.060474	-0.634197	1.00E-03	1.72E-04	1.69E-01	3.84E-01	97.0064959429943	-2.072039	-2.072039	-2.072039	-2.072996	-2.048488	-1.968797	-1.840146	-1.359956	-0.893917	-0.48792
chrVIII	Peak762	143815	chrVIII	143684	-0.343229	-0.519576	-0.059845	-0.14831	-0.2514	-0.178536	-0.014733	-0.010621	-0.201659	-0.132077	5.00E-04	1.72E-04	7.88E-02	9.11E-01	96.6599352687745	-0.256905	-0.256905	-0.256905	-0.256991	-0.254761	-0.247352	-0.234879	-0.182825	-0.124692	-0.069303
chrXIV	Peak150	330974	chrXIV	331160	-1.401265	-1.900615	-1.730997	-1.190708	-1.33834	-1.013551	-0.839146	-0.53229	-0.857878	-0.502329	1.00E-03	1.70E-04	1.18E-01	5.15E-01	98.0409458206125	-1.529325	-1.529325	-1.529325	-1.529932	-1.514362	-1.463163	-1.378733	-1.046144	-0.7019	-0.390085
chrX	Peak165	75556	chrX	75736	-2.317149	-2.647997	-2.580587	-1.674289	-1.857782	-1.433142	-1.099847	-0.895745	-1.096819	-0.643252	1.00E-03	1.70E-04	1.21E-01	3.47E-01	98.0400807458105	-2.25034	-2.25034	-2.25034	-2.251426	-2.223644	-2.133665	-1.989518	-1.4614	-0.959426	-0.527104
chrXIII	Peak365	473046	chrXIII	473162	-0.160228	-0.460949	-0.039602	-0.208721	-0.053866	-0.058151	0.014891	-0.05853	-0.138605	-0.117597	1.00E-03	1.71E-04	7.32E-02	9.28E-01	97.6910906116127	-0.209387	-0.209387	-0.209387	-0.209456	-0.20766	-0.201691	-0.191635	-0.149588	-0.102505	-0.057534
chrVII	Peak012	649149	chrVII	649040	-2.113987	-2.535972	-2.350055	-1.517123	-1.640677	-1.304243	-0.950914	-0.752711	-1.152472	-0.601642	1.00E-03	1.68E-04	1.57E-01	3.83E-01	98.9691178743967	-2.075593	-2.075593	-2.075593	-2.076535	-2.052431	-1.973968	-1.847116	-1.372088	-0.909322	-0.505111
chrIV	Peak013	117386	chrIV	117363	-2.602835	-2.976474	-2.848039	-1.829371	-2.044621	-1.624368	-1.075422	-1.072383	-1.28794	-0.636432	2.00E-03	1.68E-04	1.27E-01	3.02E-01	99.4357023889428	-2.490169	-2.490169	-2.490169	-2.491451	-2.458718	-2.353355	-2.186539	-1.591846	-1.043078	-0.577832
chrVII	Peak087	788530	chrVII	788451	-2.031998	-2.594956	-2.18626	-1.620784	-1.693137	-1.354416	-0.999775	-0.776718	-1.171184	-0.581221	1.00E-03	1.68E-04	1.32E-01	3.85E-01	99.3048856613477	-2.066561	-2.066561	-2.066561	-2.067493	-2.043635	-1.965939	-1.840244	-1.368787	-0.908651	-0.506277
chrXV	Peak089	505309	chrXV	505193	-2.435644	-2.799886	-2.544625	-1.743579	-1.882945	-1.582365	-1.065333	-0.938537	-1.288558	-0.596733	2.00E-03	1.68E-04	1.26E-01	3.33E-01	99.0771950057168	-2.324708	-2.324708	-2.324708	-2.325846	-2.296772	-2.202743	-2.052547	-1.506106	-0.990702	-0.548596
chrV	Peak620	117816	chrV	117847	-0.435209	-0.802991	-0.584107	-0.47812	-0.348418	-0.187635	-0.040034	-0.247001	-0.431419	-0.203496	2.00E-03	1.68E-04	1.57E-01	8.06E-01	99.3787832260539	-0.568259	-0.568259	-0.568259	-0.568449	-0.563549	-0.547271	-0.519894	-0.406009	-0.279361	-0.158902
chrXII	Peak114	48910	chrXII	49102	-2.072387	-2.503794	-2.110829	-1.674983	-1.83423	-1.21104	-0.977822	-0.790593	-1.109119	-0.620206	1.00E-03	1.66E-04	1.37E-01	3.87E-01	100.344543022924	-2.060755	-2.060755	-2.060755	-2.061674	-2.038159	-1.961531	-1.837427	-1.370768	-0.913991	-0.513785
chrVII	Peak115	726607	chrVII	726484	-2.193747	-2.615998	-2.557608	-1.72292	-1.754546	-1.450424	-1.067494	-0.882428	-1.11408	-0.656536	1.00E-03	1.67E-04	1.24E-01	3.52E-01	99.8847330180971	-2.226857	-2.226857	-2.226857	-2.227905	-2.201097	-2.114116	-1.974386	-1.45919	-0.966039	-0.539483
chrXV	Peak117	93115	chrXV	93236	-2.001071	-2.463687	-2.1193	-1.51933	-1.559753	-1.203525	-0.91656	-0.723943	-1.084049	-0.616377	1.00E-03	1.66E-04	1.56E-01	4.03E-01	100.225246218351	-1.985497	-1.985497	-1.985497	-1.986364	-1.96416	-1.891685	-1.773937	-1.327706	-0.886936	-0.498703
chrVII	Peak119	920109	chrVII	920048	-1.794052	-1.944846	-1.918714	-1.233364	-1.523177	-1.092161	-0.861479	-0.606927	-0.985172	-0.528876	1.00E-03	1.67E-04	1.32E-01	4.73E-01	99.5139539461363	-1.692084	-1.692084	-1.692084	-1.692772	-1.67513	-1.617231	-1.52216	-1.151919	-0.774085	-0.43471
chrVI	Peak220	221876	chrVI	221700	-2.324835	-2.690255	-2.352343	-1.682688	-1.764267	-1.326792	-0.995134	-0.846155	-1.203109	-0.624269	1.00E-03	1.67E-04	1.51E-01	3.55E-01	99.5497365416222	-2.21447	-2.21447	-2.21447	-2.215511	-2.188866	-2.102403	-1.96346	-1.450747	-0.95952	-0.534438
chrVIII	Peak188	126108	chrVIII	126106	-2.175943	-2.964432	-2.424615	-1.843737	-1.917772	-1.530879	-1.074521	-0.995666	-1.241533	-0.62149	1.00E-03	1.64E-04	1.13E-01	3.38E-01	101.420824616213	-2.29641	-2.29641	-2.29641	-2.297499	-2.269668	-2.179454	-2.034846	-1.504525	-0.999937	-0.564825
chrIV	Peak027	1359612	chrIV	1359448	-2.329784	-2.69541	-2.36454	-1.639996	-1.860298	-1.470935	-1.032168	-0.84051	-1.224006	-0.638043	1.00E-03	1.63E-04	1.34E-01	3.57E-01	101.937235613037	-2.203678	-2.203678	-2.203678	-2.204688	-2.178857	-2.094897	-1.959636	-1.457659	-0.973639	-0.553076
chrIV	Peak090	308158	chrIV	308156	-2.332633	-2.725456	-2.371259	-1.756026	-1.838581	-1.520468	-1.100966	-0.916533	-1.225491	-0.636054	1.00E-03	1.63E-04	1.14E-01	3.47E-01	102.053458459038	-2.25315	-2.25315	-2.25315	-2.254197	-2.227415	-2.140467	-2.000717	-1.484953	-0.990743	-0.562839
chrI	Peak778	72930	chrI	72010	-0.37931	-0.471697	-0.516439	-0.169241	-0.29577	-0.365786	-0.315093	-0.153187	-0.10445	-0.234392	1.00E-03	1.63E-04	3.77E-02	8.70E-01	102.072771353318	-0.377853	-0.377853	-0.377853	-0.377975	-0.374845	-0.364428	-0.34686	-0.273205	-0.190382	-0.11088
chrII	Peak054	332537	chrII	332540	-2.75407	-3.173916	-2.668054	-1.961456	-1.890312	-1.605738	-1.057384	-0.982075	-1.28411	-0.746659	1.00E-03	1.62E-04	1.57E-01	2.88E-01	102.805775217229	-2.571012	-2.571012	-2.571012	-2.57233	-2.538709	-2.430527	-2.259512	-1.652234	-1.094226	-0.621974
chrXII	Peak023	1019164	chrXII	1019314	-2.488762	-2.652224	-2.568093	-1.921132	-1.944743	-1.545801	-1.11547	-0.957037	-1.238072	-0.706805	1.00E-03	1.60E-04	1.18E-01	3.23E-01	104.277265741644	-2.377242	-2.377242	-2.377242	-2.378368	-2.349595	-2.256382	-2.107226	-1.562693	-1.047199	-0.603722
chrXVI	Peak050	378821	chrXVI	378722	-1.854629	-2.653986	-2.220765	-1.669896	-1.594333	-1.302973	-0.923066	-0.730523	-1.020816	-0.726262	1.00E-03	1.61E-04	1.61E-01	3.88E-01	103.737323817716	-2.052614	-2.052614	-2.052614	-2.053498	-2.030871	-1.956985	-1.836969	-1.382609	-0.934349	-0.539489
chrVII	Peak173	277231	chrVII	277327	-2.440126	-2.535921	-2.671922	-1.863318	-1.965861	-1.541466	-1.117313	-1.009501	-1.18257	-0.704258	1.00E-03	1.60E-04	1.07E-01	3.29E-01	104.483381918106	-2.342894	-2.342894	-2.342894	-2.34399	-2.315994	-2.225201	-2.079632	-1.54576	-1.037794	-0.599544
chrXIII	Peak267	551575	chrXIII	551617	-2.646683	-3.429417	-2.871221	-2.125526	-1.957482	-1.662068	-1.133987	-0.944745	-1.361064	-0.799328	1.00E-03	1.59E-04	1.63E-01	2.68E-01	104.902954276998	-2.693515	-2.693515	-2.693515	-2.694928	-2.658904	-2.543308	-2.361575	-1.724251	-1.146278	-0.660369
chrXVI	Peak653	482272	chrXVI	482080	-0.1791	-0.322679	-0.139858	-0.211974	-0.145946	-0.112017	-0.027497	-0.108242	-0.147759	-0.088359	2.00E-03	1.59E-04	2.45E-02	9.27E-01	104.93379831598	-0.211815	-0.211815	-0.211815	-0.211881	-0.210186	-0.204537	-0.194991	-0.154742	-0.109112	-0.064996
chrV	Peak093	306004	chrV	305992	-2.636893	-3.050027	-2.753182	-1.756509	-1.883899	-1.574788	-1.175548	-1.206007	-1.322309	-0.66261	1.00E-03	1.58E-04	1.11E-01	3.07E-01	105.590956683633	-2.462355	-2.462355	-2.462355	-2.46354	-2.433273	-2.335385	-2.179287	-1.614068	-1.083801	-0.629805
chrXIV	Peak159	63305	chrXIV	63387	-2.247053	-2.744476	-2.404132	-1.611384	-1.806353	-1.495206	-1.061985	-0.89324	-1.166763	-0.699242	1.00E-03	1.57E-04	1.22E-01	3.59E-01	106.447232084558	-2.190862	-2.190862	-2.190862	-2.191821	-2.167288	-2.087326	-1.957973	-1.473393	-1.00115	-0.587958
chrXV	Peak256	253968	chrXV	254075	-1.978997	-2.279473	-2.265348	-1.589746	-1.744069	-1.192781	-1.027195	-0.696821	-0.937636	-0.772078	1.00E-03	1.58E-04	1.45E-01	4.00E-01	105.64838527008	-2.000189	-2.000189	-2.000189	-2.001023	-1.97968	-1.909839	-1.79599	-1.361228	-0.927907	-0.543719
chrXIV	Peak484	289122	chrXIV	288771	-0.264734	-0.466742	-0.269738	-0.286612	-0.18658	-0.288334	-0.188027	-0.184343	-0.27834	-0.059842	1.00E-03	1.57E-04	2.40E-02	8.90E-01	106.465591491951	-0.319566	-0.319566	-0.319566	-0.319664	-0.317131	-0.308688	-0.294416	-0.23423	-0.16597	-0.099915
chrVIII	Peak658	98073	chrVIII	98622	-0.330881	-0.49381	-0.326963	-0.306267	-0.087332	-0.391083	-0.247561	-0.225459	-0.108617	-0.20153	1.00E-03	1.57E-04	4.14E-02	8.75E-01	106.044516215373	-0.362555	-0.362555	-0.362555	-0.362668	-0.359777	-0.35014	-0.333859	-0.265281	-0.187633	-0.112599
chrXII	Peak140	781660	chrXII	781550	-1.954663	-2.370378	-2.129474	-1.511583	-1.577962	-1.264672	-0.941545	-0.772405	-1.058507	-0.676878	1.00E-03	1.56E-04	1.33E-01	4.10E-01	106.893588928732	-1.956455	-1.956455	-1.956455	-1.957251	-1.93686	-1.870034	-1.760816	-1.341057	-0.919471	-0.543842
chrIV	Peak107	321830	chrIV	321948	-1.677871	-1.891287	-1.891038	-1.369287	-1.448896	-1.08287	-0.846133	-0.734082	-1.071017	-0.539791	1.00E-03	1.55E-04	1.13E-01	4.73E-01	107.859506521186	-1.69105	-1.69105	-1.69105	-1.691686	-1.675383	-1.621671	-1.533003	-1.183245	-0.820542	-0.490707
chrVII	Peak320	190998	chrVII	191104	-0.432831	-0.382876	-0.462625	-0.45256	-0.250348	-0.168937	-0.096484	-0.138661	-0.344888	-0.186199	2.00E-03	1.54E-04	7.84E-02	8.51E-01	108.200727931217	-0.432395	-0.432395	-0.432395	-0.432527	-0.42913	-0.417806	-0.398664	-0.317962	-0.226457	-0.13787
chrVIII	Peak233	75162	chrVIII	75018	-1.846882	-2.618866	-2.2886	-1.588997	-1.738833	-1.332633	-1.073387	-0.804438	-1.189102	-0.658592	1.00E-03	1.53E-04	1.20E-01	3.93E-01	108.630709901689	-2.032293	-2.032293	-2.032293	-2.033125	-2.011824	-1.942068	-1.828272	-1.393086	-0.95861	-0.572789
chrXII	Peak551	704396	chrXII	704718	-0.130546	-0.508424	-0.377104	-0.361111	-0.073419	-0.086462	0.141699	-0.10654	-0.223698	-0.223741	1.00E-03	1.53E-04	1.71E-01	8.83E-01	108.942216830309	-0.337784	-0.337784	-0.337784	-0.337886	-0.335266	-0.326523	-0.311733	-0.24922	-0.178081	-0.109003
chrVII	Peak113	310705	chrVII	310601	-2.375894	-2.734896	-2.546044	-1.806805	-1.941496	-1.56904	-1.122663	-0.864074	-1.347056	-0.734796	1.00E-03	1.52E-04	1.31E-01	3.33E-01	109.90892726469	-2.322073	-2.322073	-2.322073	-2.3231	-2.296853	-2.211427	-2.073733	-1.562655	-1.069878	-0.641173
chrV	Peak621	497493	chrV	498409	-0.221087	-0.123297	-0.317562	-0.166974	-0.185921	-0.167076	-0.201137	-0.184122	-0.187302	-0.000197	4.00E-03	1.51E-04	1.28E-02	9.29E-01	110.324132300699	-0.205422	-0.205422	-0.205422	-0.205483	-0.203918	-0.198692	-0.189841	-0.152317	-0.109421	-0.067604
chrV	Peak622	497811	chrV	498409	-0.221087	-0.123297	-0.317562	-0.166974	-0.185921	-0.167076	-0.201137	-0.184122	-0.187302	-0.000197	4.00E-03	1.51E-04	1.28E-02	9.29E-01	110.324132300699	-0.205422	-0.205422	-0.205422	-0.205483	-0.203918	-0.198692	-0.189841	-0.152317	-0.109421	-0.067604
chrII	Peak126	604293	chrII	604200	-2.036447	-2.530812	-2.5266	-1.747369	-1.884288	-1.490199	-1.105359	-0.933237	-1.136065	-0.753395	1.00E-03	1.49E-04	1.02E-01	3.63E-01	111.560402036914	-2.17105	-2.17105	-2.17105	-2.171952	-2.14886	-2.073362	-1.950676	-1.486207	-1.028051	-0.623978
chrXIV	Peak582	675934	chrXIV	675593	-0.211814	-0.151008	-0.366159	-0.340287	-0.102457	-0.221551	-0.161733	-0.236997	-0.076707	-0.137676	2.00E-03	1.48E-04	2.64E-02	9.09E-01	112.581196373354	-0.264564	-0.264564	-0.264564	-0.264641	-0.26266	-0.256043	-0.244829	-0.197212	-0.142654	-0.089337
chrXIII	Peak339	26280	chrXIII	26161	-0.579737	-0.351047	-0.426724	-0.411402	-0.506792	-0.176035	-0.116993	-0.130978	-0.510866	-0.107643	4.00E-03	1.46E-04	9.20E-02	8.49E-01	114.38708084856	-0.439803	-0.439803	-0.439803	-0.43993	-0.436656	-0.425719	-0.407188	-0.328598	-0.238705	-0.150919
chrVII	Peak075	149320	chrVII	149386	-2.1709	-2.705364	-2.41086	-1.715002	-1.839854	-1.560865	-1.205374	-1.03003	-1.363745	-0.674726	1.00E-03	1.45E-04	8.84E-02	3.57E-01	114.712155083492	-2.204167	-2.204167	-2.204167	-2.205068	-2.182019	-2.106613	-1.983991	-1.519189	-1.060083	-0.654674
chrIV	Peak111	1401433	chrIV	1401341	-1.841804	-2.058332	-2.076178	-1.332487	-1.584302	-1.257187	-1.012262	-0.886487	-1.059749	-0.62319	1.00E-03	1.45E-04	8.21E-02	4.48E-01	115.012408688773	-1.794243	-1.794243	-1.794243	-1.794894	-1.778215	-1.723196	-1.632305	-1.273459	-0.900937	-0.561461
chrVIII	Peak232	506004	chrVIII	506079	-2.326083	-2.69704	-2.469264	-1.761037	-1.865193	-1.494997	-1.112967	-0.901566	-1.338307	-0.774501	1.00E-03	1.44E-04	1.27E-01	3.43E-01	115.648061669098	-2.270115	-2.270115	-2.270115	-2.271055	-2.247023	-2.168485	-2.041067	-1.560909	-1.089906	-0.675682
chrXV	Peak678	304249	chrXV	304285	-0.2686	-0.08173	-0.381979	-0.179137	-0.208499	-0.1527	-0.019975	-0.230992	-0.188853	-0.036775	1.00E-03	1.43E-04	3.71E-02	9.23E-01	116.658290601401	-0.223616	-0.223616	-0.223616	-0.223679	-0.222065	-0.216664	-0.207497	-0.168409	-0.123346	-0.079038
chrVIII	Peak130	149078	chrVIII	148993	-1.587599	-2.230456	-1.947132	-1.422169	-1.666642	-1.179493	-0.875712	-0.736327	-1.1259	-0.682344	1.00E-03	1.38E-04	1.23E-01	4.55E-01	120.623391336297	-1.763295	-1.763295	-1.763295	-1.763901	-1.748375	-1.697028	-1.611871	-1.272376	-0.915577	-0.587455
chrII	Peak151	168065	chrII	168102	-2.002407	-2.274014	-1.992144	-1.450845	-1.739184	-1.15905	-0.936907	-0.746152	-1.153485	-0.757559	1.00E-03	1.38E-04	1.40E-01	4.23E-01	120.75159657761	-1.897666	-1.897666	-1.897666	-1.898341	-1.88105	-1.823992	-1.729768	-1.358432	-0.973879	-0.623701
chrX	Peak208	90250	chrX	90076	-2.077209	-2.514603	-2.222859	-1.724121	-1.822483	-1.39153	-1.053501	-0.875664	-1.273605	-0.782055	1.00E-03	1.38E-04	1.17E-01	3.77E-01	120.84843334508	-2.106454	-2.106454	-2.106454	-2.107249	-2.08691	-2.020053	-1.910479	-1.487151	-1.05945	-0.676167
chrV	Peak448	281045	chrV	281133	-0.280588	-0.636092	-0.176094	-0.262734	-0.242929	-0.241527	-0.19344	-0.205492	-0.099548	-0.223496	1.00E-03	1.37E-04	4.94E-02	8.87E-01	121.291953370521	-0.328565	-0.328565	-0.328565	-0.328655	-0.32636	-0.318678	-0.305624	-0.249814	-0.185216	-0.121425
chrXV	Peak404	619262	chrXV	619398	-0.424231	-0.55076	-0.061192	-0.134978	-0.272694	-0.192138	-0.005836	-0.103078	-0.393973	-0.041387	1.00E-03	1.31E-04	1.04E-01	9.04E-01	127.10101149527	-0.278823	-0.278823	-0.278823	-0.278895	-0.27704	-0.270817	-0.260222	-0.214687	-0.16157	-0.108714
chrXII	Peak560	84281	chrXII	84354	-0.260299	-0.322143	-0.012105	-0.274257	-0.161316	-0.248699	-0.098399	0.005817	-0.152754	-0.147677	1.00E-03	1.31E-04	4.25E-02	9.27E-01	126.813689385593	-0.212017	-0.212017	-0.212017	-0.212072	-0.210662	-0.205931	-0.197877	-0.163242	-0.12281	-0.082555
chrXIII	Peak098	754563	chrXIII	754483	-2.10107	-2.413336	-2.297564	-1.714699	-1.831799	-1.439049	-1.09377	-0.952441	-1.379823	-0.783951	1.00E-03	1.30E-04	1.02E-01	3.77E-01	128.092308441155	-2.106437	-2.106437	-2.106437	-2.107188	-2.08797	-2.024622	-1.920389	-1.513923	-1.098644	-0.723548
chrIV	Peak136	341432	chrIV	341525	-2.200826	-2.352941	-2.340394	-1.628112	-1.871827	-1.348171	-1.050408	-0.884476	-1.284683	-0.852307	1.00E-03	1.30E-04	1.23E-01	3.79E-01	128.640725492527	-2.098154	-2.098154	-2.098154	-2.098897	-2.07988	-2.017174	-1.913935	-1.510749	-1.098072	-0.724865
chrXIV	Peak627	700728	chrXIV	700816	-0.264419	-0.136979	-0.502426	-0.384888	-0.264485	-0.273686	-0.148154	-0.147643	-0.139619	-0.219842	4.00E-03	1.29E-04	3.93E-02	8.91E-01	129.690584204206	-0.315759	-0.315759	-0.315759	-0.315839	-0.313775	-0.30685	-0.295052	-0.244275	-0.184915	-0.125711
chrVII	Peak727	472667	chrVII	472715	-0.186638	-0.334068	-0.077887	-0.168956	-0.078086	-0.02451	0.021441	-0.075952	-0.200829	-0.079434	1.00E-03	1.29E-04	4.96E-02	9.35E-01	129.65446566283	-0.18899	-0.18899	-0.18899	-0.189038	-0.187809	-0.183683	-0.176651	-0.146345	-0.110846	-0.075381
chrXV	Peak535	446961	chrXV	447118	-0.146841	-0.390851	-0.023914	-0.132822	-0.150984	-0.145924	-0.02783	0.028906	-0.141604	-0.127745	5.00E-04	1.26E-04	4.64E-02	9.42E-01	132.464577647291	-0.16751	-0.16751	-0.16751	-0.167551	-0.166485	-0.162904	-0.156795	-0.130413	-0.09941	-0.068338
chrXIII	Peak406	510875	chrXIII	510924	-0.620946	-0.828548	-0.654508	-0.621483	-0.509502	-0.297441	-0.304572	-0.378438	-0.566128	-0.272547	1.00E-03	1.26E-04	8.34E-02	7.69E-01	132.579011787865	-0.67886	-0.67886	-0.67886	-0.679034	-0.674566	-0.659584	-0.634101	-0.525034	-0.398586	-0.273259
chrV	Peak254	362356	chrV	362419	-1.550613	-1.995938	-1.96529	-1.409615	-1.550218	-1.18362	-1.00126	-0.741698	-1.05087	-0.784311	1.00E-03	1.24E-04	9.34E-02	4.69E-01	134.008952870123	-1.707725	-1.707725	-1.707725	-1.708247	-1.694865	-1.650383	-1.576052	-1.274021	-0.948679	-0.643799
chrXV	Peak030	679007	chrXV	678997	-2.353378	-2.786275	-2.536407	-1.978955	-2.038874	-1.482221	-1.17321	-1.010944	-1.429969	-0.991575	1.00E-03	1.23E-04	1.23E-01	3.22E-01	135.887031131991	-2.383281	-2.383281	-2.383281	-2.384155	-2.361802	-2.288342	-2.168314	-1.709098	-1.250942	-0.843208
chrXV	Peak110	968271	chrXV	968378	-0.392026	-0.643843	-0.508228	-0.639951	-0.391829	-0.254925	-0.137376	0.035311	-0.570871	-0.335597	2.00E-03	1.17E-04	1.76E-01	8.14E-01	142.249655542459	-0.542204	-0.542204	-0.542204	-0.542332	-0.539044	-0.527991	-0.509124	-0.427558	-0.331577	-0.235122
chrIV	Peak503	1207261	chrIV	1206663	-0.062301	-0.16575	-0.127988	-0.220069	-0.258032	-0.173167	-0.144663	-0.03454	-0.114028	-0.076026	5.00E-04	1.13E-04	1.36E-02	9.51E-01	147.164435653822	-0.142882	-0.142882	-0.142882	-0.142914	-0.142094	-0.139332	-0.134604	-0.113995	-0.089435	-0.06447
chrIII	Peak350	228748	chrIII	228033	-0.012126	-0.19188	-0.441958	-0.137071	-0.208799	-0.278761	-0.117872	-0.211813	-0.161355	-0.043998	2.00E-03	1.03E-04	4.17E-02	9.35E-01	161.062185787808	-0.187464	-0.187464	-0.187464	-0.187472	-0.186466	-0.183158	-0.17743	-0.152334	-0.122143	-0.09114
chrXII	Peak692	212355	chrXII	212208	-0.035722	-0.02947	0.266192	0.059707	0.019521	0.200629	0.110453	0.106887	0.073443	-0.023318	2.00E-03	1.03E-04	4.96E-02	1.02E+00	161.106089971307	0.07046	0.07046	0.07046	0.070463	0.070086	0.068846	0.066698	0.057283	0.045946	0.034295
chrXIV	Peak619	340165	chrXIV	340015	-0.220535	-0.568796	-0.264359	-0.221035	-0.146835	-0.211776	-0.229597	-0.22252	-0.243218	-0.164719	1.00E-03	9.53E-05	3.81E-02	8.92E-01	174.916902227259	-0.311621	-0.311621	-0.311621	-0.311633	-0.310084	-0.304978	-0.296118	-0.25712	-0.209856	-0.160939
